source_iri,source_label,source_comment,candidate_rank,target_iri,target_label,target_comment,label_similarity,context_similarity,combined_similarity,ranking_band,reciprocal_best,manual_classification,assurance_relevance,reviewer_decision,review_notes
https://example.org/mod-sbd#ContinuousRiskManagement,Continuous Risk Management,"Maintain risk understanding and treatment as context, threats and technology change over time.",3,https://example.org/ontology/sora#FatigueRiskManagementSystem,FatigueRiskManagementSystem,A fatigue risk management system used to manage escalation in duty/flight-duty times.,0.202407,0.070125,0.156108,very low textual similarity,False,,,,
https://example.org/mod-sbd#CyberSecurityStrategy,Cyber Security Strategy,A formally documented programme cybersecurity strategy based on organisational context and reviewed as threats and mission change.,1,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.214251,0.044218,0.154739,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityPlan,Security Plan,The programme security plan requested as an assurance artefact.,3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.213642,0.044276,0.154364,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureByDesign,Secure by Design,Security is integrated into capability and programme decisions from the outset rather than added later.,2,https://example.org/ontology/sora#DesignInstallationAppraisal,DesignInstallationAppraisal,A design and installation appraisal used to show hazards are minimised.,0.215505,0.039773,0.153999,very low textual similarity,False,,,,
https://example.org/mod-sbd#ThreatInformedSecurity,Threat-Informed Security,Base security decisions and assessments on explicit and current threat understanding.,1,https://example.org/ontology/sora#ThreatType,ThreatType,A controlled type of cybersecurity threat or attack referenced by the SORA Cyber Safety Extension.,0.208895,0.043437,0.150985,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityArtefact,Security Artefact,"A documented cybersecurity strategy, plan, assessment, inventory or other structured security artefact.",1,https://example.org/ontology/sora#AssessmentArtifact,AssessmentArtifact,A documented result or artefact produced by an assessment or appraisal.,0.156553,0.140095,0.150793,very low textual similarity,False,,,,
https://example.org/mod-sbd#GovernCybersecurity,Govern Cybersecurity,Direct and control cybersecurity decision-making across the programme.,2,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.228989,0.0,0.148843,very low textual similarity,False,,,,
https://example.org/mod-sbd#CybersecurityDecision,Cybersecurity Decision,"A decision relating to cybersecurity, risk or programme action informed by relevant information.",2,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.220923,0.013374,0.148281,very low textual similarity,False,,,,
https://example.org/mod-sbd#AttackTechnique,Attack Method or Technique,A method or technique by which a threat actor could attack or analyse a system.,1,https://example.org/ontology/sora#TechnicalAsset,TechnicalAsset,"A technical system, component, communication element, or interface relevant to the SORA requirements.",0.227698,0.0,0.148003,very low textual similarity,False,,,,
https://example.org/mod-sbd#DesignStandard,Design Standard,A design standard into which lessons learned and improvement information may be incorporated.,3,https://example.org/ontology/sora#DesignInstallationAppraisal,DesignInstallationAppraisal,A design and installation appraisal used to show hazards are minimised.,0.188659,0.070843,0.147423,very low textual similarity,False,,,,
https://example.org/mod-sbd#VulnerabilityManagement,Vulnerability Management,"Systematically identify, assess, manage and improve treatment of vulnerabilities.",2,https://example.org/ontology/sora#SafetyManagementSystem,SafetyManagementSystem,A safety management system in line with the principles required by Annex E OSO #01.,0.21019,0.026071,0.145749,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityControl,Security Control,"A control selected, monitored, reviewed or resourced to manage cybersecurity risk.",2,https://example.org/ontology/sora#SecurityMechanism,SecurityMechanism,"A security mechanism or control approach such as access control, encryption, anti-replay, digital signatures, hashes, malware protection, or wireless protection.",0.173317,0.089056,0.143826,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityAuthorisationDecision,Security Authorisation Decision,An informed decision by an accountable risk owner about the cyber risk held by a capability.,2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.192594,0.052059,0.143407,very low textual similarity,False,,,,
https://example.org/mod-sbd#CyberSecurityStrategy,Cyber Security Strategy,A formally documented programme cybersecurity strategy based on organisational context and reviewed as threats and mission change.,2,https://example.org/ontology/sora#CybersecurityAccreditation,CybersecurityAccreditation,An industry-recognised cybersecurity accreditation.,0.208718,0.021206,0.143088,very low textual similarity,False,,,,
https://example.org/mod-sbd#VulnerabilityManagement,Vulnerability Management,"Systematically identify, assess, manage and improve treatment of vulnerabilities.",3,https://example.org/ontology/sora#RiskManagementProgramme,RiskManagementProgramme,A programme integrating relevant safety and security risk management activities.,0.201989,0.02914,0.141492,very low textual similarity,False,,,,
https://example.org/mod-sbd#ProtectionControlSecurityPractice,Protection and Control Security Practice,"A security principle or practice concerned with protecting assets, data and vulnerabilities.",3,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.216925,0.0,0.141001,very low textual similarity,False,,,,
https://example.org/mod-sbd#GovernCybersecurity,Govern Cybersecurity,Direct and control cybersecurity decision-making across the programme.,3,https://example.org/ontology/sora#CyberSafetyPolicy,CyberSafetyPolicy,"A policy addressing cyber-safety governance, roles, responsibilities, or practices.",0.215481,0.0,0.140063,very low textual similarity,False,,,,
https://example.org/mod-sbd#TechnologicalChangeRisk,Technological Change Risk,Risk arising from technological developments or changes that may adversely affect essential systems or invalidate prior assessments.,1,https://example.org/ontology/sora#TechnicalAsset,TechnicalAsset,"A technical system, component, communication element, or interface relevant to the SORA requirements.",0.214329,0.0,0.139314,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityControl,Security Control,"A control selected, monitored, reviewed or resourced to manage cybersecurity risk.",3,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.199262,0.01838,0.135953,very low textual similarity,False,,,,
https://example.org/mod-sbd#CybersecurityDecision,Cybersecurity Decision,"A decision relating to cybersecurity, risk or programme action informed by relevant information.",3,https://example.org/ontology/sora#CyberSafetyPolicy,CyberSafetyPolicy,"A policy addressing cyber-safety governance, roles, responsibilities, or practices.",0.207891,0.0,0.135129,very low textual similarity,False,,,,
https://example.org/mod-sbd#SupplierOrganisation,Supplier Organisation,"An external organisation supplying goods, services, support or resources to a programme.",3,https://example.org/ontology/sora#OperationalAuthorisation,OperationalAuthorisation,An operational authorisation governing the approved UAS operation.,0.203911,0.0,0.132542,very low textual similarity,False,,,,
https://example.org/mod-sbd#ManageSecurityControls,Manage Security Controls,"Monitor, report, review and maintain security controls through life.",2,https://example.org/ontology/sora#ManagementSystem,ManagementSystem,A managed organisational system used to control an assurance-relevant domain.,0.201517,0.0,0.130986,very low textual similarity,False,,,,
https://example.org/mod-sbd#MakeSecurityAuthorisationDecision,Make Security Authorisation Decision,Enable an accountable risk owner to make an informed decision about risk held by a capability.,2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.175434,0.043571,0.129282,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityArtefact,Security Artefact,"A documented cybersecurity strategy, plan, assessment, inventory or other structured security artefact.",2,https://example.org/ontology/sora#AssuranceArtifact,AssuranceArtifact,"An artefact whose primary purpose is to support, state, or demonstrate assurance.",0.157769,0.074921,0.128772,very low textual similarity,False,,,,
https://example.org/mod-sbd#VulnerabilityManagementActivity,Vulnerability Management Activity,"An activity used to understand, assess, remediate or monitor vulnerabilities.",3,https://example.org/ontology/sora#SafetyManagementSystem,SafetyManagementSystem,A safety management system in line with the principles required by Annex E OSO #01.,0.182317,0.025668,0.12749,very low textual similarity,False,,,,
https://example.org/mod-sbd#AnalyseRisk,Analyse Risk,Analyse identified cyber risks.,1,https://example.org/ontology/sora#AnalyticalRequirementElement,AnalyticalRequirementElement,A non-official analytical element introduced to represent the semantics of an official source requirement without altering it.,0.193157,0.0,0.125552,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskDecisionInformation,Risk Decision Information,Information supplied to an accountable risk owner to support an informed risk decision.,2,https://example.org/ontology/sora#Declaration,Declaration,A declaration made by an applicant/operator as a permitted assurance method at lower assurance levels.,0.18999,0.0,0.123494,very low textual similarity,False,,,,
https://example.org/mod-sbd#AdverseSecurityEvent,Adverse Security Event,"An adverse cybersecurity event affecting a capability, system, data or essential function.",3,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.143903,0.080193,0.121604,very low textual similarity,False,,,,
https://example.org/mod-sbd#DesignDevelopmentSecurityPractice,Design and Development Security Practice,"A security principle or practice concerned with design, development or architecture.",3,https://example.org/ontology/sora#DesignInstallationAppraisal,DesignInstallationAppraisal,A design and installation appraisal used to show hazards are minimised.,0.149225,0.068368,0.120925,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityMechanism,Security Mechanism,A technical or procedural mechanism used to provide a security or resilience function.,2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.152646,0.061714,0.12082,very low textual similarity,False,,,,
https://example.org/mod-sbd#ManageAssets,Manage Assets,Maintain through-life management of programme assets in line with policy.,2,https://example.org/ontology/sora#SafetyManagementSystem,SafetyManagementSystem,A safety management system in line with the principles required by Annex E OSO #01.,0.139936,0.080006,0.118961,very low textual similarity,False,,,,
https://example.org/mod-sbd#KnowledgeAsset,Knowledge Asset,Knowledge required to support programme or operational activity.,1,https://example.org/ontology/sora#TechnicalAsset,TechnicalAsset,"A technical system, component, communication element, or interface relevant to the SORA requirements.",0.18249,0.0,0.118618,very low textual similarity,False,,,,
https://example.org/mod-sbd#AnalyseRisk,Analyse Risk,Analyse identified cyber risks.,2,https://example.org/ontology/sora#AnalyticalAtomicObligation,AnalyticalAtomicObligation,A candidate atomic semantic obligation decomposed from one official compound SORA requirement.,0.182172,0.0,0.118412,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskCommunication,Risk Communication,Conduct structured two-way communication of cybersecurity risks across organisational and supply-chain boundaries.,3,https://example.org/ontology/sora#RequirementClassification,RequirementClassification,A controlled classification distinguishing Annex E safety requirements from Cyber Extension cyber-safety/security requirements.,0.181407,0.0,0.117914,very low textual similarity,False,,,,
https://example.org/mod-sbd#Cyberattack,Cyberattack,"A cyber attack whose methods, techniques and impact on essential functions are considered.",2,https://example.org/ontology/sora#CyberSafetyPolicy,CyberSafetyPolicy,"A policy addressing cyber-safety governance, roles, responsibilities, or practices.",0.169077,0.021557,0.117445,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityArtefact,Security Artefact,"A documented cybersecurity strategy, plan, assessment, inventory or other structured security artefact.",3,https://example.org/ontology/sora#InformationArtifact,InformationArtifact,"A data, document, record, or assurance artefact that can be created, maintained, reviewed, or supplied as part of SORA assurance.",0.147678,0.061215,0.117416,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityGovernance,Security Governance,"Govern cybersecurity decisions, roles, escalation and performance through accountable programme structures.",1,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.170176,0.017561,0.11676,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityTestingAndVerification,Security Testing and Verification,Practice of testing and verifying security or resilience expectations.,2,https://example.org/ontology/sora#Certificate,Certificate,A certificate used as evidence of recognised status or qualification.,0.179372,0.0,0.116592,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityProperty,Security Property,A cybersecurity property or objective that SbD requirements seek to protect or achieve.,2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.165536,0.022541,0.115488,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskContributor,Risk Contributor,A condition or factor that contributes to cybersecurity risk.,1,https://example.org/ontology/sora#ControlStation,ControlStation,A station used to control or supervise the unmanned aircraft.,0.177447,0.0,0.115341,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityMechanism,Security Mechanism,A technical or procedural mechanism used to provide a security or resilience function.,3,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.158768,0.032768,0.114668,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityGovernance,Security Governance,"Govern cybersecurity decisions, roles, escalation and performance through accountable programme structures.",2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.163614,0.023472,0.114564,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureByDesign,Secure by Design,Security is integrated into capability and programme decisions from the outset rather than added later.,3,https://example.org/ontology/sora#AirworthinessDesignStandard,AirworthinessDesignStandard,An Airworthiness Design Standard used for UAS components essential to safe operations.,0.156038,0.034496,0.113498,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityTestingAndVerification,Security Testing and Verification,Practice of testing and verifying security or resilience expectations.,3,https://example.org/ontology/sora#QualificationCompetenceRecord,QualificationCompetenceRecord,"A record of qualifications, experience, competence, or completed training.",0.172397,0.0,0.112058,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityAuthorisationDecision,Security Authorisation Decision,An informed decision by an accountable risk owner about the cyber risk held by a capability.,3,https://example.org/ontology/sora#Declaration,Declaration,A declaration made by an applicant/operator as a permitted assurance method at lower assurance levels.,0.172212,0.0,0.111938,very low textual similarity,False,,,,
https://example.org/mod-sbd#TestSecurityResilience,Test Security or Resilience,"Test security or resilience mechanisms, processes, plans or controls.",1,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.138356,0.058615,0.110447,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityEngineeringActivity,Security Engineering Activity,"An activity used to define, develop, implement, protect, test or improve security in a capability.",2,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.108339,0.113681,0.110209,very low textual similarity,False,,,,
https://example.org/mod-sbd#ResidualCyberRisk,Residual Cyber Risk,"Cyber risk remaining after controls or responses, considered against risk appetite for decision-making.",2,https://example.org/ontology/sora#CyberSafetyPolicy,CyberSafetyPolicy,"A policy addressing cyber-safety governance, roles, responsibilities, or practices.",0.149568,0.03523,0.109549,very low textual similarity,False,,,,
https://example.org/mod-sbd#Asset,Asset,A tangible or intangible programme resource or object subject to management or protection.,2,https://example.org/ontology/sora#AssessmentArtifact,AssessmentArtifact,A documented result or artefact produced by an assessment or appraisal.,0.164262,0.0,0.10677,very low textual similarity,False,,,,
https://example.org/mod-sbd#ManageIncident,Manage Incident,Execute tested incident-management processes to contain impact and maintain essential functions.,2,https://example.org/ontology/sora#SafetyManagementSystem,SafetyManagementSystem,A safety management system in line with the principles required by Annex E OSO #01.,0.151701,0.022299,0.10641,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityAwareness,Security Awareness,"Personnel awareness of security and privacy responsibilities, measured for effectiveness.",1,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.1413,0.041356,0.10632,very low textual similarity,False,,,,
https://example.org/mod-sbd#ManageAssets,Manage Assets,Maintain through-life management of programme assets in line with policy.,3,https://example.org/ontology/sora#RiskManagementProgramme,RiskManagementProgramme,A programme integrating relevant safety and security risk management activities.,0.134476,0.053875,0.106266,very low textual similarity,False,,,,
https://example.org/mod-sbd#ThreatIntelligence,Threat Intelligence,Information about evolving threats or external incidents used to update threat assessments and security decisions.,2,https://example.org/ontology/sora#Interface,Interface,An interface through which actors or systems interact.,0.163297,0.0,0.106143,very low textual similarity,False,,,,
https://example.org/mod-sbd#ThreatInformedSecurity,Threat-Informed Security,Base security decisions and assessments on explicit and current threat understanding.,2,https://example.org/ontology/sora#InformationArtifact,InformationArtifact,"A data, document, record, or assurance artefact that can be created, maintained, reviewed, or supplied as part of SORA assurance.",0.16312,0.0,0.106028,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityAwareness,Security Awareness,"Personnel awareness of security and privacy responsibilities, measured for effectiveness.",2,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.16212,0.0,0.105378,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityReporting,Security Reporting,"Report security issues, risks, status or control information through defined reporting channels.",1,https://example.org/ontology/sora#SecurityMechanism,SecurityMechanism,"A security mechanism or control approach such as access control, encryption, anti-replay, digital signatures, hashes, malware protection, or wireless protection.",0.134903,0.048959,0.104823,very low textual similarity,False,,,,
https://example.org/mod-sbd#SelectSecurityControls,Select Security Controls,"Select controls appropriate to capability delivery, assessed risk and risk appetite.",2,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.146651,0.026106,0.10446,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityProperty,Security Property,A cybersecurity property or objective that SbD requirements seek to protect or achieve.,3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.150064,0.019521,0.104374,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityGovernance,Security Governance,"Govern cybersecurity decisions, roles, escalation and performance through accountable programme structures.",3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.148321,0.020328,0.103524,very low textual similarity,False,,,,
https://example.org/mod-sbd#ManageIncident,Manage Incident,Execute tested incident-management processes to contain impact and maintain essential functions.,3,https://example.org/ontology/sora#RiskManagementProgramme,RiskManagementProgramme,A programme integrating relevant safety and security risk management activities.,0.145782,0.024923,0.103482,very low textual similarity,False,,,,
https://example.org/mod-sbd#ManageSecurityControls,Manage Security Controls,"Monitor, report, review and maintain security controls through life.",3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.136393,0.040531,0.102841,very low textual similarity,False,,,,
https://example.org/mod-sbd#MakeSecurityAuthorisationDecision,Make Security Authorisation Decision,Enable an accountable risk owner to make an informed decision about risk held by a capability.,3,https://example.org/ontology/sora#Declaration,Declaration,A declaration made by an applicant/operator as a permitted assurance method at lower assurance levels.,0.156868,0.0,0.101964,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityAwareness,Security Awareness,"Personnel awareness of security and privacy responsibilities, measured for effectiveness.",3,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.155868,0.0,0.101314,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityReporting,Security Reporting,"Report security issues, risks, status or control information through defined reporting channels.",2,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.155098,0.0,0.100814,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityReporting,Security Reporting,"Report security issues, risks, status or control information through defined reporting channels.",3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.13518,0.036182,0.100531,very low textual similarity,False,,,,
https://example.org/mod-sbd#InsiderThreat,Insider Threat,"A threat originating from an insider, explicitly included in socio-technical risk considerations.",2,https://example.org/ontology/sora#RiskAndThreatConcept,RiskAndThreatConcept,"A risk, hazard, failure, threat, event, or condition relevant to SORA safety or cyber safety.",0.128031,0.049328,0.100485,very low textual similarity,False,,,,
https://example.org/mod-sbd#SocioTechnicalSecurity,Socio-Technical Security,"Treat cyber risk as arising from interacting technical, human, organisational and process factors.",2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.123928,0.056884,0.100463,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityPrincipleOrPractice,Security Principle or Practice,A cybersecurity principle or recognised practice expressed by the SbD requirements.,2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.139944,0.024076,0.09939,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskBasedSecurity,Risk-Based Security,Select and manage security decisions in proportion to assessed cyber risk and risk appetite.,1,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.130373,0.039175,0.098453,very low textual similarity,False,,,,
https://example.org/mod-sbd#Cyberattack,Cyberattack,"A cyber attack whose methods, techniques and impact on essential functions are considered.",3,https://example.org/ontology/sora#CybersecurityAccreditation,CybersecurityAccreditation,An industry-recognised cybersecurity accreditation.,0.150428,0.0,0.097778,very low textual similarity,False,,,,
https://example.org/mod-sbd#CyberSecurityStrategy,Cyber Security Strategy,A formally documented programme cybersecurity strategy based on organisational context and reviewed as threats and mission change.,3,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.142233,0.014388,0.097487,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskBasedSecurity,Risk-Based Security,Select and manage security decisions in proportion to assessed cyber risk and risk appetite.,2,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.149582,0.0,0.097229,very low textual similarity,False,,,,
https://example.org/mod-sbd#ThreatAssumption,Threat Assumption,An explicit assumption about relevant threats used as a basis for risk assessment.,2,https://example.org/ontology/sora#RiskAndThreatConcept,RiskAndThreatConcept,"A risk, hazard, failure, threat, event, or condition relevant to SORA safety or cyber safety.",0.11902,0.051036,0.095226,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityWorkingGroup,Security Working Group,"A governance group used to manage, coordinate and communicate cybersecurity decisions and risks.",1,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.136479,0.01594,0.09429,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityEngineeringActivity,Security Engineering Activity,"An activity used to define, develop, implement, protect, test or improve security in a capability.",3,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.130478,0.026032,0.093922,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureAcquisition,Secure Acquisition,"Build cybersecurity considerations into acquisition, contractual and lifecycle processes.",1,https://example.org/ontology/sora#OperationalCondition,OperationalCondition,A condition affecting the operation or the applicability/effectiveness of requirements.,0.144251,0.0,0.093763,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskBasedSecurity,Risk-Based Security,Select and manage security decisions in proportion to assessed cyber risk and risk appetite.,3,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.143814,0.0,0.093479,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureAcquisition,Secure Acquisition,"Build cybersecurity considerations into acquisition, contractual and lifecycle processes.",2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.130503,0.023868,0.093181,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityWorkingGroup,Security Working Group,"A governance group used to manage, coordinate and communicate cybersecurity decisions and risks.",2,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.131216,0.021306,0.092748,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecurityPrincipleOrPractice,Security Principle or Practice,A cybersecurity principle or recognised practice expressed by the SbD requirements.,3,https://example.org/ontology/sora#SecurityProperty,SecurityProperty,"A protected cybersecurity attribute or capability, such as confidentiality, integrity, availability, authenticity, or resilience.",0.13285,0.018012,0.092657,very low textual similarity,False,,,,
https://example.org/mod-sbd#IdentifyRisk,Identify Risk,Identify cyber risks affecting programme capabilities or essential functions.,2,https://example.org/ontology/sora#CyberRisk,CyberRisk,Risk arising from cyber threats affecting the UAS operation or its supporting systems.,0.098055,0.081453,0.092244,very low textual similarity,False,,,,
https://example.org/mod-sbd#SelectSecurityControls,Select Security Controls,"Select controls appropriate to capability delivery, assessed risk and risk appetite.",3,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.141392,0.0,0.091905,very low textual similarity,False,,,,
https://example.org/mod-sbd#TestSecurityResilience,Test Security or Resilience,"Test security or resilience mechanisms, processes, plans or controls.",2,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.120588,0.036175,0.091043,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureDevelopment,Secure Development,Integrate and monitor secure development practices throughout delivery.,2,https://example.org/ontology/sora#FlightEnvelope,FlightEnvelope,The designed or permitted flight envelope relevant to operational safety and protection functions.,0.139053,0.0,0.090384,very low textual similarity,False,,,,
https://example.org/mod-sbd#LifecycleSecurityPractice,Lifecycle Security Practice,"A security practice concerned with secure through-life handling, archival management or disposal.",3,https://example.org/ontology/sora#SecurityFunction,SecurityFunction,A cybersecurity function or process such as authentication or authorisation.,0.137885,0.0,0.089625,very low textual similarity,False,,,,
https://example.org/mod-sbd#SecureAcquisition,Secure Acquisition,"Build cybersecurity considerations into acquisition, contractual and lifecycle processes.",3,https://example.org/ontology/sora#FailureCondition,FailureCondition,A classified failure condition to which severity and frequency expectations can be assigned.,0.137857,0.0,0.089607,very low textual similarity,False,,,,
https://example.org/mod-sbd#ThreatIntelligence,Threat Intelligence,Information about evolving threats or external incidents used to update threat assessments and security decisions.,3,https://example.org/ontology/sora#RiskAndThreatConcept,RiskAndThreatConcept,"A risk, hazard, failure, threat, event, or condition relevant to SORA safety or cyber safety.",0.114658,0.038633,0.088049,very low textual similarity,False,,,,
https://example.org/mod-sbd#RiskDecisionInformation,Risk Decision Information,Information supplied to an accountable risk owner to support an informed risk decision.,3,https://example.org/ontology/sora#OperationalAuthorisation,OperationalAuthorisation,An operational authorisation governing the approved UAS operation.,0.134814,0.0,0.087629,very low textual similarity,False,,,,
https://example.org/mod-sbd#ThreatInformedSecurity,Threat-Informed Security,Base security decisions and assessments on explicit and current threat understanding.,3,https://example.org/ontology/sora#SecurityEventType,SecurityEventType,"A controlled type of security event or indicator, such as anomaly, suspicious activity, malicious activity, or security breach.",0.11333,0.039508,0.087493,very low textual similarity,False,,,,
https://example.org/mod-sbd#SocioTechnicalSecurity,Socio-Technical Security,"Treat cyber risk as arising from interacting technical, human, organisational and process factors.",3,https://example.org/ontology/sora#SecurityMechanism,SecurityMechanism,"A security mechanism or control approach such as access control, encryption, anti-replay, digital signatures, hashes, malware protection, or wireless protection.",0.130067,0.007623,0.087212,very low textual similarity,False,,,,
https://example.org/mod-sbd#SupplyChainSecurityPractice,Supply-Chain Security Practice,A security practice concerned with acquisition and supplier-chain risk.,2,https://example.org/ontology/sora#SecurityMechanism,SecurityMechanism,"A security mechanism or control approach such as access control, encryption, anti-replay, digital signatures, hashes, malware protection, or wireless protection.",0.12477,0.016833,0.086992,very low textual similarity,False,,,,
